date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:10	31197/31197	---M--	200	added ('OK')	application/pdf	etag:%2212f3a7846bd293896866ae1f19f33bff%22	http://naus.sa.utoronto.ca/files/2010/11/nrs201-2001.pdf	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2010/11/nrs201-2001.pdf	(from http://naus.sa.utoronto.ca/past-tests/)
12:45:13	727/727	---M-Z	200	added ('OK')	text/xml	etag:%229e9685a7599e4db7cd40aff3de6405ad%22	http://naus.sa.utoronto.ca/snowball-pictures/feed/	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/snowball-pictures/feed/index.html	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:45:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Feb%202015%2017:45:14%20GMT	http://naus.sa.utoronto.ca/?p=577	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/indexe7fb.html	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:45:18	9991/9991	---M--	200	added ('OK')	image/jpeg	etag:%22531bc095dbced7dffddb604d199c9cc1%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5764-copy-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5764-copy-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:45:28	148524/148524	---M--	200	added ('OK')	application/pdf	etag:%224ed311de4c3f168e483e066b2ff9b1ed%22	http://naus.sa.utoronto.ca/files/2010/11/nrs202-2004.pdf	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2010/11/nrs202-2004.pdf	(from http://naus.sa.utoronto.ca/past-tests/)
12:45:31	10456/10456	---M--	200	added ('OK')	image/jpeg	etag:%22666c2ba57093d657d0827ff010cdb8e0%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5762-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5762-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:46:59	622999/622999	---M--	200	added ('OK')	image/jpeg	etag:%22dcbad513b99ef8923ce7be7a06941743%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5762.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5762.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:47:00	8517/8517	---M--	200	added ('OK')	image/jpeg	etag:%224df8af575c44edbd629ce19f3685a3ce%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5760-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5760-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:47:20	989162/989162	---M--	200	added ('OK')	application/pdf	etag:%22ca5100325b6ce60cf74b468cc61f649b%22	http://naus.sa.utoronto.ca/files/2010/11/hmb200-midterm-20091.pdf	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2010/11/hmb200-midterm-20091.pdf	(from http://naus.sa.utoronto.ca/past-tests/)
12:47:21	686898/686898	---M--	200	added ('OK')	image/jpeg	etag:%224df8af575c44edbd629ce19f3685a3ce%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5760.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5760.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:47:22	10195/10195	---M--	200	added ('OK')	image/jpeg	etag:%227c265b6719f2e81b5f521d045c86e57f%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5754-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5754-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:47:24	10479/10479	---M--	200	added ('OK')	image/jpeg	etag:%229517e6dc3329d33ced7d60cbf1736d66%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5753-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5753-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:48:53	701378/701378	---M--	200	added ('OK')	image/jpeg	etag:%227c265b6719f2e81b5f521d045c86e57f%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5754.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5754.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:48:55	581333/581333	---M--	200	added ('OK')	image/jpeg	etag:%2204c6ad6c402e0756d0277dac1b00f339%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5753.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5753.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:48:55	8538/8538	---M--	200	added ('OK')	image/jpeg	etag:%227eb84d5fca036ba468b03c60e9f49258%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5751-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5751-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:48:57	9183/9183	---M--	200	added ('OK')	image/jpeg	etag:%226213958d7cf5183b2517e1c599f4fa22%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5744-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5744-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:48:59	594890/594890	---M--	200	added ('OK')	image/jpeg	etag:%227eb84d5fca036ba468b03c60e9f49258%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5751.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5751.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
12:49:01	8955/8955	---M--	200	added ('OK')	image/jpeg	etag:%22c90ccb165dd591d8c50a5feb74fbe1f0%22	http://naus.sa.utoronto.ca/files/2012/02/DSC5742-150x150.jpg	C:/My%20Web%20Sites/NAUS%20old%20website/naus.sa.utoronto.ca/files/2012/02/DSC5742-150x150.jpg	(from http://naus.sa.utoronto.ca/snowball-pictures/)
